Img	Target_Label	Epsilon	Objective_Value	Label
1	0	0.05	-2.4116390199425717	2
1	1	0.05	-2.4236069235389373	2
1	3	0.05	3.392086375480901	2
1	4	0.05	-2.512607746331877	2
1	5	0.05	-2.5122674738618733	2
1	6	0.05	0.5054457106787235	2
1	7	0.05	-2.1688056631643304	2
1	8	0.05	1.6871691770138113	2
1	9	0.05	-0.9740213952696357	2
2	1	0.05	-7.546191481967476	0
2	2	0.05	-7.518622252871682	0
2	3	0.05	-7.365963262223523	0
2	4	0.05	-7.621454263723427	0
2	5	0.05	-7.573793127127974	0
2	6	0.05	-7.043497285305421	0
2	7	0.05	-7.632674504783031	0
2	8	0.05	-7.384398851615465	0
2	9	0.05	-7.469937172415635	0
3	0	0.05	-7.702390791082801	4
3	1	0.05	-7.76432248183584	4
3	2	0.05	-7.743309194175006	4
3	3	0.05	-7.7757873303855565	4
3	5	0.05	-7.753753672175299	4
3	6	0.05	-7.816072400960296	4
3	7	0.05	-7.738101289981061	4
3	8	0.05	-7.839153890760073	4
3	9	0.05	-5.9776390413522895	4
4	0	0.05	6.634221672904839	8
4	1	0.05	3.6788435215851236	8
4	2	0.05	5.488487368707232	8
4	3	0.05	6.269934089662686	8
4	4	0.05	0.09041013971367286	8
4	5	0.05	7.526695783742382	8
4	6	0.05	7.265742898110005	8
4	7	0.05	0.026970156896632888	8
4	9	0.05	3.6974302221923425	8
5	0	0.05	-7.61729708408335	7
5	1	0.05	-7.670426454919512	7
5	2	0.05	-6.684556105511389	7
5	3	0.05	-7.0344592174930485	7
5	4	0.05	-7.255785314138236	7
5	5	0.05	-7.615451620836778	7
5	6	0.05	-7.488672775228115	7
5	8	0.05	-7.751089021899367	7
5	9	0.05	-7.288496076692196	7
6	0	0.05	-7.672596327673512	6
6	1	0.05	-7.671019129066533	6
6	2	0.05	-4.846949170483571	6
6	3	0.05	-7.30135484837568	6
6	4	0.05	-7.7518933342443255	6
6	5	0.05	-4.279195642544474	6
6	7	0.05	-7.835094622759966	6
6	8	0.05	-1.585680560412219	6
6	9	0.05	-5.7418096600316355	6
7	1	0.05	-7.551350137171983	0
7	2	0.05	-7.523950137243933	0
7	3	0.05	-7.373901436770155	0
7	4	0.05	-7.628874182296929	0
7	5	0.05	-7.574665141143033	0
7	6	0.05	-7.591597576637503	0
7	7	0.05	-7.641299789625901	0
7	8	0.05	-7.675111911190576	0
7	9	0.05	-7.466686561001649	0
8	0	0.05	2.4582200995529893	6
8	1	0.05	-0.8058900389920791	6
8	2	0.05	3.9936675256521865	6
8	3	0.05	-0.44681873178688525	6
8	4	0.05	-0.8117145707248759	6
8	5	0.05	5.56048362634432	6
8	7	0.05	-0.9802053853197711	6
8	8	0.05	4.691154563804392	6
8	9	0.05	-0.7988088651545097	6
9	0	0.05	-0.29563915114968037	3
9	1	0.05	-0.22626632800825536	3
9	2	0.05	0.6871595595694375	3
9	4	0.05	-0.4215707255053131	3
9	5	0.05	5.60365952131367	3
9	6	0.05	-0.36793702909001685	3
9	7	0.05	-0.4653660783077178	3
9	8	0.05	3.827321978891047	3
9	9	0.05	-0.2852904250331965	3
10	0	0.05	0.5180996046768634	1
10	2	0.05	5.148944386058675	1
10	3	0.05	2.9725842729395495	1
10	4	0.05	0.5849116466155474	1
10	5	0.05	3.8185215695020185	1
10	6	0.05	1.4049186417614385	1
10	7	0.05	2.3656198636882504	1
10	8	0.05	1.880548414726729	1
10	9	0.05	-0.6981671692374967	1
11	0	0.05	-1.3345639092201136	8
11	1	0.05	-1.3180775711393413	8
11	2	0.05	-0.39268663559402245	8
11	3	0.05	-1.1355654878834176	8
11	4	0.05	-0.39554863173938815	8
11	5	0.05	5.161047125132918	8
11	6	0.05	4.66301530567201	8
11	7	0.05	-1.5064913398904898	8
11	9	0.05	-1.3100866894865577	8
12	1	0.05	-7.535882577757657	0
12	2	0.05	-6.160601707640205	0
12	3	0.05	-7.210897576957198	0
12	4	0.05	-7.611929463419152	0
12	5	0.05	-7.584637517576864	0
