Img	Time(s)	Epsilon
139	0.464	0.025
140	0.477	0.025
141	0.469	0.025
142	0.49	0.025
143	0.599	0.025
144	0.483	0.025
145	0.471	0.025
146	0.485	0.025
147	0.476	0.025
148	0.472	0.025
149	0.471	0.025
150	0.607	0.025
1	0.486	0.05
2	0.486	0.05
3	0.479	0.05
4	0.504	0.05
5	0.489	0.05
6	0.467	0.05
7	0.71	0.05
8	0.482	0.05
9	0.472	0.05
10	0.475	0.05
11	0.469	0.05
12	0.474	0.05
13	0.482	0.05
14	0.705	0.05
15	0.469	0.05
16	0.494	0.05
17	0.476	0.05
18	0.47	0.05
19	0.476	0.05
20	0.472	0.05
21	0.725	0.05
22	0.46	0.05
23	0.467	0.05
24	0.472	0.05
25	0.478	0.05
26	0.464	0.05
27	0.471	0.05
28	0.714	0.05
29	0.474	0.05
30	0.477	0.05
31	0.471	0.05
32	0.467	0.05
33	0.479	0.05
34	0.474	0.05
35	0.705	0.05
36	0.463	0.05
37	0.478	0.05
38	0.468	0.05
39	0.472	0.05
40	0.475	0.05
41	0.476	0.05
42	0.704	0.05
43	0.476	0.05
44	0.467	0.05
45	0.476	0.05
46	0.466	0.05
47	0.464	0.05
48	0.471	0.05
49	0.609	0.05
50	0.475	0.05
51	0.46	0.05
52	0.472	0.05
53	0.472	0.05
54	0.482	0.05
55	0.474	0.05
56	0.59	0.05
57	0.47	0.05
58	0.482	0.05
59	0.469	0.05
60	0.475	0.05
61	0.465	0.05
62	0.488	0.05
63	0.586	0.05
64	0.476	0.05
65	0.459	0.05
66	0.483	0.05
67	0.463	0.05
68	0.47	0.05
69	0.47	0.05
70	0.602	0.05
71	0.47	0.05
72	0.472	0.05
73	0.467	0.05
74	0.461	0.05
75	0.481	0.05
76	0.474	0.05
77	0.583	0.05
78	0.462	0.05
79	0.478	0.05
80	0.461	0.05
81	0.458	0.05
82	0.471	0.05
83	0.479	0.05
84	0.596	0.05
85	0.47	0.05
86	0.469	0.05
87	0.482	0.05
88	0.474	0.05
89	0.473	0.05
90	0.471	0.05
91	0.596	0.05
92	0.481	0.05
93	0.465	0.05
94	0.47	0.05
95	0.466	0.05
96	0.479	0.05
97	0.467	0.05
98	0.597	0.05
99	0.471	0.05
100	0.483	0.05
101	0.463	0.05
102	0.476	0.05
103	0.468	0.05
104	0.49	0.05
105	0.601	0.05
106	0.467	0.05
107	0.471	0.05
108	0.46	0.05
109	0.479	0.05
110	0.473	0.05
111	0.474	0.05
112	0.606	0.05
113	0.484	0.05
114	0.476	0.05
115	0.471	0.05
116	0.466	0.05
117	0.485	0.05
118	0.465	0.05
119	0.596	0.05
120	0.472	0.05
121	0.481	0.05
122	0.468	0.05
123	0.465	0.05
124	0.468	0.05
125	0.473	0.05
126	0.599	0.05
127	0.471	0.05
128	0.473	0.05
129	0.473	0.05
130	0.48	0.05
131	0.473	0.05
132	0.479	0.05
133	0.598	0.05
134	0.47	0.05
135	0.478	0.05
136	0.468	0.05
137	0.473	0.05
138	0.478	0.05
139	0.475	0.05
140	0.595	0.05
141	0.471	0.05
142	0.486	0.05
143	0.469	0.05
144	0.473	0.05
145	0.48	0.05
146	0.475	0.05
147	0.609	0.05
148	0.471	0.05
149	0.476	0.05
150	0.474	0.05
1	0.477	0.075
2	0.478	0.075
3	0.471	0.075
4	0.596	0.075
5	0.481	0.075
6	0.476	0.075
7	0.459	0.075
8	0.476	0.075
9	0.48	0.075
10	0.477	0.075
11	0.604	0.075
12	0.468	0.075
13	0.477	0.075
14	0.468	0.075
15	0.465	0.075
16	0.474	0.075
17	0.479	0.075
18	0.61	0.075
19	0.461	0.075
20	0.473	0.075
21	0.466	0.075
22	0.478	0.075
23	0.478	0.075
24	0.471	0.075
25	0.606	0.075
26	0.488	0.075
27	0.484	0.075
28	0.468	0.075
29	0.476	0.075
30	0.483	0.075
31	0.474	0.075
32	0.599	0.075
33	0.463	0.075
34	0.481	0.075
35	0.462	0.075
36	0.475	0.075
37	0.466	0.075
38	0.483	0.075
39	0.6	0.075
40	0.465	0.075
41	0.478	0.075
42	0.47	0.075
43	0.48	0.075
44	0.471	0.075
45	0.468	0.075
46	0.599	0.075
47	0.49	0.075
48	0.468	0.075
49	0.469	0.075
50	0.476	0.075
51	0.479	0.075
52	0.473	0.075
53	0.602	0.075
54	0.468	0.075
55	0.486	0.075
56	0.468	0.075
57	0.474	0.075
58	0.475	0.075
59	0.477	0.075
60	0.597	0.075
61	0.469	0.075
62	0.468	0.075
63	0.467	0.075
64	0.472	0.075
65	0.478	0.075
66	0.466	0.075
67	0.6	0.075
68	0.477	0.075
69	0.466	0.075
70	0.472	0.075
71	0.47	0.075
72	0.49	0.075
73	0.478	0.075
74	0.599	0.075
75	0.469	0.075
76	0.479	0.075
77	0.474	0.075
78	0.464	0.075
79	0.477	0.075
80	0.473	0.075
81	0.611	0.075
82	0.476	0.075
83	0.473	0.075
84	0.473	0.075
85	0.485	0.075
86	0.477	0.075
87	0.48	0.075
88	0.604	0.075
89	0.477	0.075
90	0.467	0.075
91	0.459	0.075
92	0.477	0.075
93	0.476	0.075
94	0.482	0.075
95	0.598	0.075
96	0.47	0.075
97	0.497	0.075
98	0.473	0.075
99	0.474	0.075
100	0.48	0.075
101	0.47	0.075
102	0.593	0.075
103	0.473	0.075
104	0.474	0.075
105	0.475	0.075
106	0.488	0.075
107	0.47	0.075
108	0.482	0.075
109	0.588	0.075
110	0.483	0.075
111	0.469	0.075
112	0.479	0.075
113	0.473	0.075
114	0.479	0.075
115	0.475	0.075
116	0.6	0.075
117	0.475	0.075
118	0.481	0.075
119	0.466	0.075
120	0.469	0.075
121	0.464	0.075
122	0.473	0.075
123	0.603	0.075
124	0.471	0.075
125	0.465	0.075
126	0.471	0.075
127	0.488	0.075
128	0.472	0.075
129	0.475	0.075
130	0.595	0.075
131	0.478	0.075
132	0.467	0.075
133	0.468	0.075
134	0.472	0.075
135	0.48	0.075
136	0.476	0.075
137	0.593	0.075
138	0.462	0.075
139	0.487	0.075
140	0.467	0.075
141	0.464	0.075
142	0.475	0.075
143	0.473	0.075
144	0.615	0.075
145	0.474	0.075
146	0.473	0.075
147	0.475	0.075
148	0.48	0.075
149	0.467	0.075
150	0.467	0.075
1	0.73	0.1
2	0.479	0.1
3	0.478	0.1
4	0.467	0.1
5	0.467	0.1
6	0.485	0.1
7	0.472	0.1
8	0.719	0.1
9	0.464	0.1
10	0.482	0.1
11	0.466	0.1
12	0.469	0.1
13	0.474	0.1
14	0.488	0.1
15	0.706	0.1
16	0.47	0.1
17	0.467	0.1
18	0.482	0.1
19	0.469	0.1
20	0.468	0.1
21	0.471	0.1
22	0.723	0.1
23	0.462	0.1
24	0.476	0.1
25	0.474	0.1
26	0.478	0.1
27	0.467	0.1
28	0.474	0.1
29	0.702	0.1
30	0.473	0.1
31	0.482	0.1
32	0.466	0.1
33	0.476	0.1
34	0.481	0.1
35	0.479	0.1
36	0.722	0.1
37	0.476	0.1
38	0.493	0.1
39	0.473	0.1
40	0.466	0.1
41	0.473	0.1
42	0.47	0.1
43	0.728	0.1
44	0.471	0.1
45	0.469	0.1
46	0.485	0.1
47	0.476	0.1
48	0.475	0.1
49	0.473	0.1
50	0.608	0.1
51	0.475	0.1
52	0.491	0.1
53	0.465	0.1
54	0.474	0.1
55	0.48	0.1
56	0.475	0.1
57	0.585	0.1
58	0.478	0.1
59	0.491	0.1
60	0.47	0.1
61	0.48	0.1
62	0.468	0.1
63	0.489	0.1
64	0.604	0.1
65	0.473	0.1
66	0.481	0.1
67	0.491	0.1
68	0.472	0.1
69	0.478	0.1
70	0.47	0.1
71	0.627	0.1
72	0.474	0.1
73	0.47	0.1
74	0.473	0.1
75	0.47	0.1
76	0.488	0.1
77	0.47	0.1
78	0.593	0.1
79	0.468	0.1
80	0.486	0.1
81	0.466	0.1
82	0.476	0.1
83	0.47	0.1
84	0.493	0.1
85	0.594	0.1
86	0.458	0.1
87	0.467	0.1
88	0.477	0.1
89	0.469	0.1
90	0.464	0.1
91	0.471	0.1
92	0.617	0.1
93	0.474	0.1
94	0.477	0.1
95	0.474	0.1
96	0.471	0.1
97	0.483	0.1
98	0.48	0.1
99	0.604	0.1
100	0.476	0.1
101	0.488	0.1
102	0.468	0.1
103	0.464	0.1
104	0.474	0.1
105	0.482	0.1
106	0.587	0.1
107	0.46	0.1
108	0.473	0.1
109	0.48	0.1
110	0.468	0.1
111	0.469	0.1
112	0.475	0.1
113	0.595	0.1
114	0.473	0.1
115	0.469	0.1
116	0.464	0.1
117	0.467	0.1
118	0.481	0.1
119	0.483	0.1
120	0.61	0.1
121	0.477	0.1
122	0.484	0.1
123	0.462	0.1
124	0.478	0.1
125	0.466	0.1
126	0.492	0.1
127	0.603	0.1
128	0.472	0.1
129	0.475	0.1
130	0.489	0.1
131	0.473	0.1
132	0.474	0.1
133	0.468	0.1
134	0.595	0.1
135	0.481	0.1
136	0.465	0.1
137	0.47	0.1
138	0.476	0.1
139	0.488	0.1
140	0.474	0.1
141	0.607	0.1
142	0.469	0.1
143	0.481	0.1
144	0.456	0.1
145	0.468	0.1
146	0.473	0.1
147	0.483	0.1
148	0.598	0.1
149	0.47	0.1
150	0.467	0.1
